鳥種,數量,距離,結群,備註,組別,樣點編號,"棲地類型
 (其他說明)",X座標,Y座標,調查者,"調查旅次
編號",天氣代號,"開始時間
（時）","開始時間
（分）",年,月,日,科名,物種來源
五色鳥,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,擬啄木,特有
白頭翁,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鵯,特有
金背鳩,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鳩鴿,特有
白頭翁,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鵯,特有
夜鷺,4.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鷺,原生
家燕,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,燕,原生
小白鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鷺,原生
小白鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,鷺,原生
五色鳥,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,27,擬啄木,特有
白頭翁,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
五色鳥,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,擬啄木,特有
綠繡眼,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,繡眼,原生
白頭翁,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
白頭翁,2.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
家燕,2.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,燕,原生
金背鳩,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,特有
野鴿,4.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,入侵
金背鳩,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,特有
鵲鴝,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鶲,原生
白頭翁,2.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,特有
金背鳩,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鳩鴿,特有
綠繡眼,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,繡眼,原生
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
五色鳥,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,擬啄木,特有
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
金背鳩,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鳩鴿,特有
小白鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鷺,原生
金背鳩,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鳩鴿,特有
五色鳥,2.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,擬啄木,特有
白頭翁,2.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,特有
五色鳥,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,擬啄木,特有
白頭翁,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,特有
家燕,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,燕,原生
鵲鴝,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鶲,原生
珠頸斑鳩,4.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鳩鴿,原生
紅嘴黑鵯,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,原生
麻雀,2.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,雀,原生
白頭翁,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鵯,特有
白頭翁,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鵯,特有
白頭翁,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鵯,特有
五色鳥,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,擬啄木,特有
白頭翁,2.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鵯,特有
夜鷺,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鷺,原生
白頭翁,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,15,32,2024,3,27,鵯,特有
家燕,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,15,45,2024,3,27,燕,原生
小白鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,15,45,2024,3,27,鷺,原生
金背鳩,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,15,45,2024,3,27,鳩鴿,特有
紅嘴黑鵯,1.0,A,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,15,45,2024,3,27,鵯,原生
白頭翁,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鵯,特有
紅嘴黑鵯,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鵯,原生
五色鳥,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,擬啄木,特有
白頭翁,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鵯,特有
金背鳩,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鳩鴿,特有
白頭翁,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鵯,特有
夜鷺,4.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鷺,原生
家燕,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,燕,原生
小白鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鷺,原生
小白鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,鷺,原生
五色鳥,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,15,58,2024,3,20,擬啄木,特有
白頭翁,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
五色鳥,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,擬啄木,特有
綠繡眼,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,繡眼,原生
白頭翁,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
白頭翁,2.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鵯,特有
家燕,2.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,燕,原生
金背鳩,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,特有
野鴿,4.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,入侵
金背鳩,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鳩鴿,特有
鵲鴝,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,16,14,2024,3,27,鶲,原生
白頭翁,2.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,特有
金背鳩,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鳩鴿,特有
綠繡眼,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,繡眼,原生
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
五色鳥,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,擬啄木,特有
紅嘴黑鵯,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鵯,原生
金背鳩,1.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鳩鴿,特有
小白鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,16,26,2024,3,27,鷺,原生
金背鳩,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鳩鴿,特有
五色鳥,2.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,擬啄木,特有
白頭翁,2.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,特有
五色鳥,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,擬啄木,特有
白頭翁,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,特有
家燕,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,燕,原生
鵲鴝,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鶲,原生
珠頸斑鳩,4.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鳩鴿,原生
紅嘴黑鵯,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,3,27,鵯,原生
夜鷺,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,18,11,2024,4,3,鷺,原生
夜鷺,3.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,18,11,2024,4,3,鷺,原生
夜鷺,7.0,D,Y,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,18,11,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,18,11,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,18,11,2024,4,3,鷺,原生
大白鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
夜鷺,2.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
麻雀,4.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,雀,原生
夜鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
夜鷺,3.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
夜鷺,2.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,18,2,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
白頭翁,3.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鵯,特有
黃頭鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
夜鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
小白鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
黃頭鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,53,2024,4,3,鷺,原生
黑冠麻鷺,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,鷺,原生
小白鷺,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,鷺,原生
白頭翁,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,鵯,特有
夜鷺,3.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,鷺,原生
小白鷺,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,鷺,原生
麻雀,2.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,雀,原生
五色鳥,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,31,2024,4,3,擬啄木,特有
夜鷺,4.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鷺,原生
白尾八哥,4.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,椋鳥,入侵
夜鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鷺,原生
白頭翁,3.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鵯,特有
小白鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鷺,原生
白頭翁,2.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鵯,特有
夜鷺,5.0,D,Y,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,39,2024,4,3,鷺,原生
紅嘴黑鵯,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鵯,原生
五色鳥,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,擬啄木,特有
小白鷺,11.0,D,Y,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鷺,原生
小白鷺,6.0,D,Y,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鷺,原生
夜鷺,3.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鷺,原生
夜鷺,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鷺,原生
白頭翁,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鵯,特有
白頭翁,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鵯,特有
金背鳩,1.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,18,2024,4,3,鳩鴿,特有
五色鳥,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,4,10,擬啄木,特有
紅嘴黑鵯,2.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,4,10,鵯,原生
白頭翁,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,4,10,鵯,特有
樹鵲,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,4,10,鴉,原生
黑領椋鳥,1.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,C,16,40,2024,4,10,椋鳥,原生
珠頸斑鳩,1.0,A,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,16,51,2024,4,10,鳩鴿,原生
小白鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,16,51,2024,4,10,鷺,原生
五色鳥,1.0,A,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,16,51,2024,4,10,擬啄木,特有
白頭翁,2.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,C,16,51,2024,4,10,鵯,特有
綠繡眼,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,繡眼,原生
家燕,5.0,D,Y,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,燕,原生
白頭翁,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鵯,特有
小白鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
紅嘴黑鵯,2.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鵯,原生
紅嘴黑鵯,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鵯,原生
白頭翁,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鵯,特有
五色鳥,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,擬啄木,特有
夜鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
麻雀,3.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,雀,原生
小白鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
台灣藍鵲,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鴉,特有
夜鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
小白鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
黑冠麻鷺,1.0,A,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,C,17,2,2024,4,10,鷺,原生
五色鳥,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,擬啄木,特有
五色鳥,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,擬啄木,特有
紅嘴黑鵯,1.0,A,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鵯,原生
夜鷺,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鷺,原生
小白鷺,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鷺,原生
夜鷺,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鷺,原生
綠繡眼,1.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,繡眼,原生
夜鷺,4.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鷺,原生
夜鷺,3.0,D,N,,4,L1,,121.53398,25.016521,張證恩、葉尚翰、張芫瑄,,C,17,17,2024,4,10,鷺,原生
家燕,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,燕,原生
夜鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,鷺,原生
夜鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,鷺,原生
夜鷺,1.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,鷺,原生
紅嘴黑鵯,2.0,A,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,鵯,原生
夜鷺,4.0,D,N,,4,L2,,121.53369,25.016076,張證恩、葉尚翰、張芫瑄,,C,17,25,2024,4,10,鷺,原生
綠繡眼,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,繡眼,原生
白頭翁,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鵯,特有
夜鷺,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鷺,原生
白頭翁,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鵯,特有
夜鷺,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鷺,原生
白頭翁,2.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鵯,特有
紅嘴黑鵯,2.0,A,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鵯,原生
夜鷺,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鷺,原生
白頭翁,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鵯,特有
夜鷺,1.0,D,N,,4,L3,,121.53679,25.016861,張證恩、葉尚翰、張芫瑄,,C,17,34,2024,4,10,鷺,原生
白頭翁,2.0,A,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,E,17,14,2024,4,17,鵯,特有
夜鷺,1.0,D,N,,4,K1,,121.53665,25.014958,張證恩、葉尚翰、張芫瑄,,E,17,14,2024,4,17,鷺,原生
白尾八哥,3.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,椋鳥,入侵
夜鷺,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,鷺,原生
夜鷺,5.0,D,Y,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,鷺,原生
麻雀,2.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,雀,原生
麻雀,1.0,A,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,雀,原生
金背鳩,1.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,鳩鴿,特有
白頭翁,4.0,D,N,,4,K2,,121.53462,25.014675,張證恩、葉尚翰、張芫瑄,,E,17,24,2024,4,17,鵯,特有
綠繡眼,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,F,17,35,2024,4,17,繡眼,原生
夜鷺,2.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,F,17,35,2024,4,17,鷺,原生
夜鷺,1.0,D,N,,4,K3,,121.534991,25.015831,張證恩、葉尚翰、張芫瑄,,F,17,35,2024,4,17,鷺,原生
